date,name,category,value
2020-07-08,Dinastycoin,Proof of Work (PoW),1
2020-07-08,Substratum,Computing,1
2020-07-08,PetroDollar,Proof of Work (PoW),1
2020-07-08,NuBits,Stablecoin,1
2020-07-08,MonetaryUnit,Proof of Work (PoW),1
2020-07-08,Dynamic,Uncategorized,1
2020-07-08,CloakCoin,Proof of Stake (PoS),1
2020-07-08,Omni,Uncategorized,1
2020-07-08,Turtlecoin,Proof of Work (PoW),1
2020-07-08,Primecoin,Proof of Work (PoW),1
2020-07-08,NoLimitCoin,Gaming,1
2020-07-08,Pigeoncoin,Uncategorized,1
2020-07-08,MobileGo,Gaming,1
2020-07-08,SnowGem,Proof of Work (PoW),1
2020-07-08,ToaCoin,Proof of Work (PoW),1
2020-07-08,SolarCoin,Energy,1
2020-07-08,HiCoin,Proof of Work (PoW),1
2020-07-08,DeepOnion,Proof of Work (PoW),1
2020-07-08,Zero,Privacy,1
2020-07-08,Semux,Proof of Stake (PoS),1
2020-07-08,Diamond,Proof of Work (PoW),1
2020-07-08,Ether Zero,Proof of Work (PoW),1
2020-07-08,Beetle Coin,Proof of Work (PoW),1
2020-07-08,HEAT,Uncategorized,1
2020-07-08,CannabisCoin,Cannabis,1
2020-07-08,Karbo,Exchange,1
2020-07-08,GoldMint,Uncategorized,1
2020-07-08,EUNO,Proof of Work (PoW),1
2020-07-08,LUXCoin,Proof of Work (PoW),1
2020-07-08,SHIELD,Proof of Work (PoW),1
2020-07-08,PinkCoin,Charity,1
2020-07-08,Auroracoin,Proof of Work (PoW),1
2020-07-08,BitcoinZ,Privacy,1
2020-07-08,Dimecoin,Proof of Work (PoW),1
2020-07-08,Sphere,Proof of Work (PoW),1
2020-07-08,Bitcoin Private,Proof of Work (PoW),1
2020-07-08,Expanse,Proof of Work (PoW),1
2020-07-08,Bitcoin Plus,Proof of Stake (PoS),1
2020-07-08,DECENT,Proof of Stake (PoS),1
2020-07-08,GlobalBoost-Y,Proof of Work (PoW),1
2020-07-08,HempCoin,Cannabis,1
2020-07-08,Pirl,Proof of Work (PoW),1
2020-07-08,Bitblocks,Uncategorized,1
2020-07-08,Hush,Privacy,1
2020-07-09,Bitcoin,Proof of Work (PoW),171000
2020-07-09,Ethereum,Proof of Work (PoW),27143
2020-07-09,Tether,Stablecoin,9216
2020-07-09,XRP,Financial Service,8980
2020-07-09,Bitcoin Cash,Proof of Work (PoW),4409
2020-07-09,Cardano,Uncategorized,3223
2020-07-09,Litecoin,Proof of Work (PoW),2895
2020-07-09,Binance Coin,Exchange,2626
2020-07-09,EOS,Uncategorized,2482
2020-07-09,Chainlink,Uncategorized,2137
2020-07-09,Tezos,Uncategorized,1865
2020-07-09,Stellar,Uncategorized,1852
2020-07-09,TRON,Entertainment,1230
2020-07-09,Monero,Privacy,1192
2020-07-09,USD Coin,Stablecoin,1096
2020-07-09,VeChain,Uncategorized,1015
2020-07-09,Huobi Token,Exchange,910
2020-07-09,Ethereum Classic,Proof of Work (PoW),776
2020-07-09,NEO,Proof of Stake (PoS),762
2020-07-09,IOTA,IoT,711
2020-07-09,Dash,Proof of Work (PoW),693
2020-07-09,Dogecoin,Proof of Work (PoW),551
2020-07-09,Zcash,Privacy,547
2020-07-09,Maker,Uncategorized,458
2020-07-09,Ontology,Computing,442
2020-07-09,NEM,Uncategorized,422
2020-07-09,Basic Attention Token,Advertising,388
2020-07-09,Kyber Network,Exchange,306
2020-07-09,0x,Exchange,300
2020-07-09,DigiByte,Proof of Work (PoW),285
2020-07-09,Paxos Standard,Stablecoin,246
2020-07-09,ICON,Identity,214
2020-07-09,Augur,Prediction,213
2020-07-09,Qtum,Proof of Stake (PoS),207
2020-07-09,Zilliqa,Uncategorized,204
2020-07-09,Decred,Proof of Work (PoW),189
2020-07-09,BitBay,Marketplace,179
2020-07-09,Bitcoin Gold,Proof of Work (PoW),165
2020-07-09,Bitcoin Diamond,Proof of Work (PoW),155
2020-07-09,Enjin Coin,Gaming,152
2020-07-09,Siacoin,Storage,150
2020-07-09,Lisk,Uncategorized,149
2020-07-09,Insight Chain,Education,148
2020-07-09,TrueUSD,Stablecoin,139
2020-07-09,Nano,Proof of Stake (PoS),138
2020-07-09,Holo,Uncategorized,134
2020-07-09,Ravencoin,Computing,129
2020-07-09,Nexo,Financial Service,125
2020-07-09,Waves,Proof of Stake (PoS),121
2020-07-09,Advanced Internet Blocks,Proof of Work (PoW),113
2020-07-09,MonaCoin,Proof of Work (PoW),112
2020-07-09,Verge,Privacy,110
2020-07-09,Bancor,Exchange,106
2020-07-09,Bytom,Uncategorized,104
2020-07-09,Loopring,Exchange,103
2020-07-09,Quant,Software,98
2020-07-09,Status,Social,97
2020-07-09,IOST,Uncategorized,97
2020-07-09,Cryptonex,Proof of Work (PoW),92
2020-07-09,Mixin,Social,87
2020-07-09,Divi,Proof of Stake (PoS),83
2020-07-09,Komodo,Proof of Work (PoW),81
2020-07-09,Steem,Social,79
2020-07-09,iExec RLC,Computing,76
2020-07-09,Centrality,Marketplace,73
2020-07-09,Horizen,Privacy,71
2020-07-09,BitShares,Exchange,69
2020-07-09,MCO,Financial Service,67
2020-07-09,KuCoin Shares,Exchange,66
2020-07-09,WAX,Marketplace,66
2020-07-09,Energi,Proof of Work (PoW),61
2020-07-09,Stratis,Proof of Stake (PoS),59
2020-07-09,Decentraland,Virtual Reality,57
2020-07-09,HyperCash,Uncategorized,57
2020-07-09,Electroneum,Uncategorized,56
2020-07-09,aelf,Computing,55
2020-07-09,Nuls,Uncategorized,55
2020-07-09,Golem,Computing,54
2020-07-09,Ardor,Uncategorized,53
2020-07-09,Digitex Futures,Exchange,53
2020-07-09,Zcoin,Privacy,52
2020-07-09,Aion,Uncategorized,46
2020-07-09,Aeternity,Uncategorized,46
2020-07-09,TomoChain,Social,46
2020-07-09,Pundi X,Financial Service,46
2020-07-09,MaidSafeCoin,Uncategorized,44
2020-07-09,Aragon,Uncategorized,44
2020-07-09,Bytecoin,Privacy,41
2020-07-09,CyberVein,Uncategorized,41
2020-07-09,Power Ledger,Energy,39
2020-07-09,Redd,Social,37
2020-07-09,WaykiChain,Proof of Stake (PoS),36
2020-07-09,Ark,Uncategorized,36
2020-07-09,Storj,Storage,34
2020-07-09,GXChain,Storage,34
2020-07-09,Vitae,Social,32
2020-07-09,Dragonchain,Uncategorized,32
2020-07-09,PRIZM,Proof of Stake (PoS),30
2020-07-09,Waltonchain,IoT,29
2020-07-09,Elastos,Uncategorized,29
2020-07-09,Gnosis,Prediction,28
2020-07-09,Haven Protocol,Proof of Work (PoW),28
2020-07-09,RChain,Uncategorized,28
2020-07-09,Cortex,AI,28
2020-07-09,Wanchain,Financial Service,28
2020-07-09,IoTeX,IoT,27
2020-07-09,WhiteCoin,Uncategorized,27
2020-07-09,FunFair,Gaming,25
2020-07-09,Stakenet,Proof of Stake (PoS),25
2020-07-09,Fusion,Uncategorized,25
2020-07-09,PLATINCOIN,Business Service,25
2020-07-09,PIVX,Privacy,25
2020-07-09,CasinoCoin,Gambling,24
2020-07-09,Project Pai,Identity,24
2020-07-09,Aurora,Business Service,23
2020-07-09,Nimiq,Proof of Work (PoW),22
2020-07-09,DeviantCoin,Computing,22
2020-07-09,Polymath,Investing Tool,22
2020-07-09,Nebulas,Uncategorized,22
2020-07-09,CRYPTO20,Uncategorized,22
2020-07-09,Metal,Financial Service,21
2020-07-09,Nectar,Exchange,21
2020-07-09,Loom Network,Social,21
2020-07-09,Hellenic Coin,Uncategorized,20
2020-07-09,Syscoin,Marketplace,20
2020-07-09,Populous,Marketplace,19
2020-07-09,Aidos Kuneen,Proof of Work (PoW),19
2020-07-09,Civic,Identity,18
2020-07-09,Dynamic Trading Rights,Exchange,18
2020-07-09,Enigma,Marketplace,18
2020-07-09,Ignis,Uncategorized,17
2020-07-09,Dent,Uncategorized,17
2020-07-09,Gas,Uncategorized,17
2020-07-09,Vertcoin,Proof of Work (PoW),16
2020-07-09,SingularityNET,Marketplace,16
2020-07-09,Mooncoin,Proof of Work (PoW),16
2020-07-09,Everipedia,Education,16
2020-07-09,QuarkChain,Computing,15
2020-07-09,Factom,Proof of Stake (PoS),15
2020-07-09,Groestlcoin,Proof of Work (PoW),15
2020-07-09,Quantstamp,Uncategorized,15
2020-07-09,Loki,Communication,15
2020-07-09,Cindicator,Investing Tool,14
2020-07-09,SaluS,Proof of Stake (PoS),14
2020-07-09,Nexus,Proof of Stake (PoS),13
2020-07-09,Apollo Currency,Marketplace,13
2020-07-09,Unobtanium,Proof of Work (PoW),13
2020-07-09,QASH,Uncategorized,12
2020-07-09,LBRY Credits,Proof of Work (PoW),12
2020-07-09,GoChain,Software,11
2020-07-09,Raiden Network Token,Uncategorized,11
2020-07-09,Einsteinium,Proof of Work (PoW),11
2020-07-09,Kin,Uncategorized,11
2020-07-09,Nxt,Proof of Stake (PoS),11
2020-07-09,PeepCoin,Proof of Stake (PoS),11
2020-07-09,Bread,Financial Service,11
2020-07-09,Dero,Proof of Work (PoW),11
2020-07-09,Cred,Financial Service,11
2020-07-09,Spectre.ai Dividend Token,Investing Tool,10
2020-07-09,MicroBitcoin,Financial Service,10
2020-07-09,Telcoin,Uncategorized,10
2020-07-09,CyberMiles,Marketplace,10
2020-07-09,Burst,Uncategorized,10
2020-07-09,Neblio,Proof of Stake (PoS),10
2020-07-09,Bezant,Marketplace,10
2020-07-09,ODEM,Education,9
2020-07-09,Skycoin,Uncategorized,9
2020-07-09,HYCON,Computing,9
2020-07-09,Time New Bank,Uncategorized,9
2020-07-09,NavCoin,Proof of Stake (PoS),9
2020-07-09,Santiment Network Token,Investing Tool,9
2020-07-09,Bibox Token,Financial Service,9
2020-07-09,Hifi Finance,Communication,9
2020-07-09,Blocknet,Proof of Stake (PoS),9
2020-07-09,Moeda Loyalty Points,Financial Service,9
2020-07-09,DigixDAO,Uncategorized,9
2020-07-09,Metaverse ETP,Identity,8
2020-07-09,Veritaseum,Uncategorized,8
2020-07-09,Po.et,Uncategorized,8
2020-07-09,Gifto,Uncategorized,8
2020-07-09,Propy,Real Estate,8
2020-07-09,Capricoin+,Uncategorized,8
2020-07-09,Bluzelle,Storage,8
2020-07-09,Electra,Proof of Work (PoW),8
2020-07-09,Polis,Proof of Work (PoW),7
2020-07-09,OST,Computing,7
2020-07-09,Peercoin,Proof of Work (PoW),7
2020-07-09,TenX,Financial Service,7
2020-07-09,Endor Protocol,Prediction,7
2020-07-09,Quark,Proof of Work (PoW),7
2020-07-09,Achain,Proof of Stake (PoS),7
2020-07-09,Credits,Financial Service,7
2020-07-09,Aeon,Privacy,6
2020-07-09,ALQO,Proof of Work (PoW),6
2020-07-09,Particl,Marketplace,6
2020-07-09,Steem Dollars,Social,6
2020-07-09,Clams,Proof of Stake (PoS),6
2020-07-09,Ruff,IoT,6
2020-07-09,MOAC,Uncategorized,6
2020-07-09,Namecoin,Proof of Work (PoW),6
2020-07-09,GameCredits,Gaming,6
2020-07-09,Monero Classic,Proof of Work (PoW),6
2020-07-09,Mithril,Gaming,6
2020-07-09,BnkToTheFuture,Investing Tool,6
2020-07-09,Asch,Proof of Work (PoW),6
2020-07-09,SmartMesh,Uncategorized,5
2020-07-09,XTRABYTES,Uncategorized,5
2020-07-09,SIRIN LABS Token,Uncategorized,5
2020-07-09,Revain,Uncategorized,5
2020-07-09,Pillar,Uncategorized,5
2020-07-09,Lightning Bitcoin,Proof of Work (PoW),5
2020-07-09,Genesis Vision,Uncategorized,5
2020-07-09,Wagerr,Gambling,5
2020-07-09,Tokenomy,Crowdfunding,5
2020-07-09,SALT,Financial Service,5
2020-07-09,Viacoin,Proof of Work (PoW),5
2020-07-09,Ubiq,Proof of Work (PoW),5
2020-07-09,High Performance Blockchain,Software,5
2020-07-09,SmartCash,Proof of Stake (PoS),4
2020-07-09,bitCNY,Stablecoin,4
2020-07-09,Gulden,Proof of Work (PoW),4
2020-07-09,FLO,Proof of Work (PoW),4
2020-07-09,Nasdacoin,Proof of Stake (PoS),4
2020-07-09,POA,Uncategorized,4
2020-07-09,Lykke,Exchange,4
2020-07-09,ProximaX,Business Service,4
2020-07-09,Bitcore,Uncategorized,4
2020-07-09,Ondori,Proof of Stake (PoS),3
2020-07-09,BOX Token,Uncategorized,3
2020-07-09,SONM,Computing,3
2020-07-09,ColossusXT,Proof of Stake (PoS),3
2020-07-09,Matrix AI Network,AI,3
2020-07-09,Flash,Proof of Stake (PoS),3
2020-07-09,BitTube,Entertainment,3
2020-07-09,HTMLCOIN,Proof of Work (PoW),3
2020-07-09,Red Pulse Phoenix,Uncategorized,3
2020-07-09,Credo,Uncategorized,3
2020-07-09,OKCash,Proof of Stake (PoS),3
2020-07-09,Dentacoin,Healthcare,3
2020-07-09,NIX,Privacy,3
2020-07-09,VINchain,Proof of Stake (PoS),3
2020-07-09,Phore,Privacy,3
2020-07-09,Vipstar Coin,Charity,3
2020-07-09,PumaPay,Business Service,3
2020-07-09,Emercoin,Proof of Work (PoW),3
2020-07-09,MintCoin,Proof of Work (PoW),3
2020-07-09,Litecoin Cash,Proof of Work (PoW),2
2020-07-09,Counterparty,Proof of Work (PoW),2
2020-07-09,Bitcoin Atom,Proof of Work (PoW),2
2020-07-09,Feathercoin,Proof of Work (PoW),2
2020-07-09,ECC,Proof of Work (PoW),2
2020-07-09,Infinitecoin,Proof of Work (PoW),2
2020-07-09,Alias,Privacy,2
2020-07-09,DigitalNote,Privacy,2
2020-07-09,MIR COIN,Business Service,2
2020-07-09,Nucleus Vision,Uncategorized,2
2020-07-09,Odyssey,Abandoned,2
2020-07-09,BlackCoin,Proof of Stake (PoS),2
2020-07-09,Ixcoin,Proof of Work (PoW),2
2020-07-09,TokenPay,Proof of Stake (PoS),2
2020-07-09,Myriad,Proof of Work (PoW),2
2020-07-09,Teloscoin,Storage,2
2020-07-09,Credit Tag Chain,Financial Service,2
2020-07-09,Wowbit,Storage,2
2020-07-09,GridCoin,Proof of Work (PoW),2
2020-07-09,Radium,Identity,2
2020-07-09,Zipper,Privacy,2
2020-07-09,ChatCoin,Social,2
2020-07-09,Cryptaur,Uncategorized,2
2020-07-09,PotCoin,Cannabis,2
2020-07-09,Stealth,Proof of Work (PoW),2
2020-07-09,Bean Cash,Proof of Work (PoW),2
2020-07-09,Scry.info,Uncategorized,2
2020-07-09,Global Cryptocurrency,Uncategorized,2
2020-07-09,Boolberry,Proof of Work (PoW),2
2020-07-09,NewYorkCoin,Proof of Work (PoW),2
2020-07-09,THEKEY,Identity,2
2020-07-09,VeriCoin,Proof of Work (PoW),2
2020-07-09,Pandacoin,Proof of Work (PoW),2
2020-07-09,Crown,Proof of Work (PoW),2
2020-07-09,ZClassic,Privacy,1
2020-07-09,Callisto Network,Proof of Work (PoW),1
2020-07-09,Peerplays,Gambling,1
2020-07-09,Smartlands Network,Uncategorized,1
2020-07-09,Sumokoin,Proof of Work (PoW),1
2020-07-09,Curecoin,Proof of Work (PoW),1
2020-07-09,BOScoin,Proof of Stake (PoS),1
2020-07-09,NoLimitCoin,Gaming,1
2020-07-09,e-Gulden,Proof of Work (PoW),1
2020-07-09,X-Cash,Proof of Work (PoW),1
2020-07-09,Substratum,Computing,1
2020-07-09,Denarius,Proof of Work (PoW),1
2020-07-09,Ambrosus,Uncategorized,1
2020-07-09,ATC Coin,Uncategorized,1
2020-07-09,Rubycoin,Proof of Stake (PoS),1
2020-07-09,Terracoin,Proof of Work (PoW),1
2020-07-09,Nexty,Financial Service,1
2020-07-09,I/O Coin,Proof of Stake (PoS),1
2020-07-09,Espers,Proof of Stake (PoS),1
2020-07-09,Dinastycoin,Proof of Work (PoW),1
2020-07-09,NuBits,Stablecoin,1
2020-07-09,PetroDollar,Proof of Work (PoW),1
2020-07-09,Rise,Uncategorized,1
2020-07-09,42-coin,Proof of Work (PoW),1
2020-07-09,Manna,Uncategorized,1
2020-07-09,MonetaryUnit,Proof of Work (PoW),1
2020-07-09,Dynamic,Uncategorized,1
2020-07-09,CloakCoin,Proof of Stake (PoS),1
2020-07-09,HEAT,Uncategorized,1
2020-07-09,SmileyCoin,Proof of Work (PoW),1
2020-07-09,Turtlecoin,Proof of Work (PoW),1
2020-07-09,Pigeoncoin,Uncategorized,1
2020-07-09,MobileGo,Gaming,1
2020-07-09,Omni,Uncategorized,1
2020-07-09,Diamond,Proof of Work (PoW),1
2020-07-09,ToaCoin,Proof of Work (PoW),1
2020-07-09,Primecoin,Proof of Work (PoW),1
2020-07-09,Zero,Privacy,1
2020-07-09,SolarCoin,Energy,1
2020-07-09,DeepOnion,Proof of Work (PoW),1
2020-07-09,GoldMint,Uncategorized,1
2020-07-09,Ether Zero,Proof of Work (PoW),1
2020-07-09,SnowGem,Proof of Work (PoW),1
2020-07-09,Beetle Coin,Proof of Work (PoW),1
2020-07-09,LUXCoin,Proof of Work (PoW),1
2020-07-09,Semux,Proof of Stake (PoS),1
2020-07-09,SHIELD,Proof of Work (PoW),1
2020-07-09,PinkCoin,Charity,1
2020-07-09,BitNewChain,Software,1
2020-07-09,EUNO,Proof of Work (PoW),1
2020-07-09,Auroracoin,Proof of Work (PoW),1
2020-07-09,CannabisCoin,Cannabis,1
2020-07-09,BitcoinZ,Privacy,1
2020-07-09,Hush,Privacy,1
2020-07-09,Sphere,Proof of Work (PoW),1
2020-07-09,Karbo,Exchange,1
2020-07-09,StrongHands,Proof of Work (PoW),1
2020-07-09,GlobalBoost-Y,Proof of Work (PoW),1
2020-07-09,Expanse,Proof of Work (PoW),1
2020-07-09,Bitblocks,Uncategorized,1
2020-07-09,Bitcoin Private,Proof of Work (PoW),1
2020-07-09,Pirl,Proof of Work (PoW),1
2020-07-09,Bitcoin Plus,Proof of Stake (PoS),1
2020-07-09,Dimecoin,Proof of Work (PoW),1
2020-07-10,Bitcoin,Proof of Work (PoW),171000
2020-07-10,Ethereum,Proof of Work (PoW),26919
2020-07-10,Tether,Stablecoin,9188
2020-07-10,XRP,Financial Service,8792
2020-07-10,Bitcoin Cash,Proof of Work (PoW),4392
2020-07-10,Cardano,Uncategorized,3068
2020-07-10,Litecoin,Proof of Work (PoW),2876
2020-07-10,Binance Coin,Exchange,2685
2020-07-10,EOS,Uncategorized,2447
2020-07-10,Chainlink,Uncategorized,2148
2020-07-10,Tezos,Uncategorized,1867
2020-07-10,Stellar,Uncategorized,1818
2020-07-10,TRON,Entertainment,1210
2020-07-10,Monero,Privacy,1187
2020-07-10,USD Coin,Stablecoin,1093
2020-07-10,VeChain,Uncategorized,950
2020-07-10,Huobi Token,Exchange,913
2020-07-10,NEO,Proof of Stake (PoS),742
2020-07-10,Ethereum Classic,Proof of Work (PoW),742
2020-07-10,IOTA,IoT,697
2020-07-10,Dash,Proof of Work (PoW),689
2020-07-10,Zcash,Privacy,535
2020-07-10,Maker,Uncategorized,455
2020-07-10,Dogecoin,Proof of Work (PoW),441
2020-07-10,Ontology,Computing,430
2020-07-10,NEM,Uncategorized,411
2020-07-10,Basic Attention Token,Advertising,377
2020-07-10,Kyber Network,Exchange,296
2020-07-10,0x,Exchange,289
2020-07-10,DigiByte,Proof of Work (PoW),284
2020-07-10,Paxos Standard,Stablecoin,245
2020-07-10,ICON,Identity,220
2020-07-10,Augur,Prediction,211
2020-07-10,Zilliqa,Uncategorized,202
2020-07-10,Qtum,Proof of Stake (PoS),197
2020-07-10,Decred,Proof of Work (PoW),182
2020-07-10,BitBay,Marketplace,178
2020-07-10,Bitcoin Gold,Proof of Work (PoW),162
2020-07-10,Bitcoin Diamond,Proof of Work (PoW),159
2020-07-10,Lisk,Uncategorized,148
2020-07-10,Insight Chain,Education,148
2020-07-10,Enjin Coin,Gaming,145
2020-07-10,Siacoin,Storage,144
2020-07-10,TrueUSD,Stablecoin,137
2020-07-10,Nano,Proof of Stake (PoS),134
2020-07-10,Ravencoin,Computing,130
2020-07-10,Nexo,Financial Service,125
2020-07-10,Holo,Uncategorized,122
2020-07-10,Waves,Proof of Stake (PoS),119
2020-07-10,Advanced Internet Blocks,Proof of Work (PoW),115
2020-07-10,MonaCoin,Proof of Work (PoW),112
2020-07-10,Verge,Privacy,108
2020-07-10,Loopring,Exchange,108
2020-07-10,Bancor,Exchange,104
2020-07-10,Bytom,Uncategorized,102
2020-07-10,IOST,Uncategorized,96
2020-07-10,Cryptonex,Proof of Work (PoW),93
2020-07-10,Quant,Software,93
2020-07-10,Status,Social,92
2020-07-10,Mixin,Social,89
2020-07-10,Divi,Proof of Stake (PoS),86
2020-07-10,Komodo,Proof of Work (PoW),79
2020-07-10,Steem,Social,79
2020-07-10,Centrality,Marketplace,71
2020-07-10,iExec RLC,Computing,71
2020-07-10,Horizen,Privacy,69
2020-07-10,BitShares,Exchange,68
2020-07-10,MCO,Financial Service,67
2020-07-10,WAX,Marketplace,66
2020-07-10,KuCoin Shares,Exchange,65
2020-07-10,Stratis,Proof of Stake (PoS),64
2020-07-10,Energi,Proof of Work (PoW),60
2020-07-10,Zcoin,Privacy,58
2020-07-10,Decentraland,Virtual Reality,57
2020-07-10,Electroneum,Uncategorized,56
2020-07-10,HyperCash,Uncategorized,56
2020-07-10,Golem,Computing,53
2020-07-10,aelf,Computing,53
2020-07-10,Ardor,Uncategorized,52
2020-07-10,Nuls,Uncategorized,52
2020-07-10,Digitex Futures,Exchange,51
2020-07-10,Aion,Uncategorized,49
2020-07-10,Pundi X,Financial Service,48
2020-07-10,Aeternity,Uncategorized,48
2020-07-10,TomoChain,Social,47
2020-07-10,Aragon,Uncategorized,44
2020-07-10,Bytecoin,Privacy,44
2020-07-10,MaidSafeCoin,Uncategorized,43
2020-07-10,CyberVein,Uncategorized,41
2020-07-10,Power Ledger,Energy,39
2020-07-10,WaykiChain,Proof of Stake (PoS),38
2020-07-10,Ark,Uncategorized,36
2020-07-10,Redd,Social,35
2020-07-10,Vitae,Social,35
2020-07-10,Elastos,Uncategorized,35
2020-07-10,GXChain,Storage,33
2020-07-10,Storj,Storage,33
2020-07-10,Dragonchain,Uncategorized,31
2020-07-10,DeviantCoin,Computing,31
2020-07-10,Stakenet,Proof of Stake (PoS),30
2020-07-10,IoTeX,IoT,30
2020-07-10,Gnosis,Prediction,29
2020-07-10,Wanchain,Financial Service,28
2020-07-10,RChain,Uncategorized,28
2020-07-10,PRIZM,Proof of Stake (PoS),28
2020-07-10,Waltonchain,IoT,28
2020-07-10,Haven Protocol,Proof of Work (PoW),28
2020-07-10,Nimiq,Proof of Work (PoW),28
2020-07-10,WhiteCoin,Uncategorized,27
2020-07-10,FunFair,Gaming,26
2020-07-10,PIVX,Privacy,26
2020-07-10,Nectar,Exchange,26
2020-07-10,PLATINCOIN,Business Service,25
2020-07-10,Fusion,Uncategorized,25
2020-07-10,Nebulas,Uncategorized,24
2020-07-10,Project Pai,Identity,24
2020-07-10,CasinoCoin,Gambling,23
2020-07-10,Polymath,Investing Tool,23
2020-07-10,Aurora,Business Service,23
2020-07-10,Metal,Financial Service,22
2020-07-10,CRYPTO20,Uncategorized,21
2020-07-10,Loom Network,Social,21
2020-07-10,Hellenic Coin,Uncategorized,20
2020-07-10,Syscoin,Marketplace,19
2020-07-10,Enigma,Marketplace,19
2020-07-10,Aidos Kuneen,Proof of Work (PoW),19
2020-07-10,Dent,Uncategorized,19
2020-07-10,Civic,Identity,19
2020-07-10,Populous,Marketplace,18
2020-07-10,Ignis,Uncategorized,18
2020-07-10,Dynamic Trading Rights,Exchange,18
2020-07-10,Gas,Uncategorized,17
2020-07-10,Vertcoin,Proof of Work (PoW),16
2020-07-10,Everipedia,Education,16
2020-07-10,Quantstamp,Uncategorized,16
2020-07-10,Mooncoin,Proof of Work (PoW),16
2020-07-10,QuarkChain,Computing,16
2020-07-10,SingularityNET,Marketplace,15
2020-07-10,Cindicator,Investing Tool,15
2020-07-10,Groestlcoin,Proof of Work (PoW),15
2020-07-10,Loki,Communication,15
2020-07-10,Factom,Proof of Stake (PoS),14
2020-07-10,Nexus,Proof of Stake (PoS),13
2020-07-10,Kin,Uncategorized,13
2020-07-10,Unobtanium,Proof of Work (PoW),13
2020-07-10,SaluS,Proof of Stake (PoS),13
2020-07-10,Apollo Currency,Marketplace,13
2020-07-10,GoChain,Software,12
2020-07-10,QASH,Uncategorized,12
2020-07-10,Raiden Network Token,Uncategorized,12
2020-07-10,Cred,Financial Service,12
2020-07-10,LBRY Credits,Proof of Work (PoW),11
2020-07-10,Bread,Financial Service,11
2020-07-10,Einsteinium,Proof of Work (PoW),11
2020-07-10,Nxt,Proof of Stake (PoS),11
2020-07-10,PeepCoin,Proof of Stake (PoS),11
2020-07-10,MicroBitcoin,Financial Service,11
2020-07-10,Telcoin,Uncategorized,11
2020-07-10,Dero,Proof of Work (PoW),10
2020-07-10,Spectre.ai Dividend Token,Investing Tool,10
2020-07-10,CyberMiles,Marketplace,10
2020-07-10,Bezant,Marketplace,10
2020-07-10,Neblio,Proof of Stake (PoS),10
2020-07-10,Burst,Uncategorized,10
2020-07-10,Skycoin,Uncategorized,9
2020-07-10,Hifi Finance,Communication,9
2020-07-10,ODEM,Education,9
2020-07-10,HYCON,Computing,9
2020-07-10,Time New Bank,Uncategorized,9
